,Unnamed: 0,content,username,sentiment,cleaned_content
95,350.0,"Q2 2023 is starting!! Here is what we should expect from ICON:
1)BTP on Berlin testnet 🔥
2)Bsc integration on Berlin testnet 🔥
3)Eth integration on berling testnet 🔥
Testin,testing,testing and testing again before the redemption day comes 🔥
#icx $icx #bnb #eth #btc #cosmos https://t.co/V2m1gvkRe2",nikos5800,1,"Q2 2023 is starting!! Here is what we should expect from ICON: 1)BTP on Berlin testnet  2)Bsc integration on Berlin testnet  3)Eth integration on berling testnet  Testin,testing,testing and testing again before the redemption day comes  $icx #bnb #eth #btc"
96,1364.0,"Have you visited our sister project yet? 👀
Here is a sneak peek for @TricksterLabs Ordinals, to be inscribed soon™️! 

Something developed here at Toki, Tricksters will be the first parent-child #Ordinal collection on #Bitcoin💪with 1000 unique characters. 🦊 
#NFTs #OrdinalsNFT https://t.co/Iy5kJjG0PZ",tokiHash,1,"Have you visited our sister project yet?  Here is a sneak peek for @TricksterLabs Ordinals, to be inscribed soon! Something developed here at Toki, Tricksters will be the first parent-child collection on #Bitcoinwith 1000 unique characters.  #NFTs sNFT"
97,414.0,"Last day of the month! 😱

Which #altcoin would you buy ahead of the next #Bitcoin rally? 👀",CryptoBusy,1,Last day of the month!  face_screaming_in_fear  Which would you buy ahead of the next #Bitcoin rally? 
98,1229.0,"The adoption of #Bitcoin in El Salvador is also attracting the attention of investors and entrepreneurs from all over the world. 

El Salvador is becoming a center of financial and technological innovation! https://t.co/mogtuPQsIU",TheBitcoinLife_,1,The adoption of #Bitcoin in El Salvador is also attracting the attention of investors and entrepreneurs from all over the world. El Salvador is becoming a center of financial and technological innovation!
99,636.0,"#BTC miner @TeraWulfInc  grew revenue over 140% in Q4’22

TeraWulf grew its mining operations by adding 110 MW of mining infrastructure — looking to add another 50 MW by the end of Q2'23.

via @zeynepgyln 

https://t.co/cim0gE8HVq",CryptoSlate,1,#BTC miner @TeraWulfInc grew revenue over 140% in Q4’22 TeraWulf grew its mining operations by adding 110 MW of mining infrastructure — looking to add another 50 MW by the end of Q2'23. via @zeynepgyln
100,672.0,Why you need #Bitcoin https://t.co/dlGIgi1Gkp,QuintenFrancois,1,Why you need #Bitcoin
101,,,,0,['@ andrew thibm _ @ maxtannahill @ michael orangedmike @ andrew 1440000bytes @ mrkukks @ brian _ the trollz @ sethforprivacy @ laurentmt @ samouraiwallet @ odell this is your daily reminder that wasabi is an enemy of privacy and then an armed enemy of # bitcoin. they are cooperating with chain image analysis and law enforcement. dont use their software permissioned for surveillance or scam.']
102,321.0,#Bitcoin Mining Company @TeraWulfInc Reports 146% Surge in Revenue as it Expands its Operations. https://t.co/d0g09KGBOq https://t.co/SNmh9GEvp2,blckchaindaily,1,#Bitcoin Mining Company @TeraWulfInc Reports 146% Surge in Revenue as it Expands its Operations.
103,279.0,"📈 #Bitcoin $BTC Percent Supply Last Active 5+ Years just reached an ATH of 28.487%

Previous ATH of 28.486% was observed on 30 March 2023

View metric:
https://t.co/90CEGcXoYk https://t.co/jYlhA3494Z",glassnodealerts,1, #Bitcoin $BTC Percent Supply Last Active 5+ Years just reached an ATH of 28.487% Previous ATH of 28.486% was observed on 30 March 2023 View metric:
104,781.0,"Ripple/XRP-Tidal Wave Banks Digital Upgrade/ISO20022+Crypto,XRP 2017/18 Breakout Already Started?

https://t.co/F5rARuiDbe

#XRP #BTC  #ETH  #BCH #xrpthestandard #ripple #ripplenews #DigitalPerspectives #Crypto #Financial #Investing #procoinnews #XRPLasVegas2023 #RETWEET https://t.co/K63BQLREcv",DigPerspectives,1,"Ripple/XRP-Tidal Wave Banks Digital Upgrade/ISO20022+Crypto,XRP 2017/18 Breakout Already Started? #XRP #BTC #ETH news #Crypto"
105,,,,0,['inflation is steadily pushing more americans into east side hustles - radio cbs news $ 8 snap $ 8 hood $ 2 corz $ 4 bkkt $ amc $ 3 nio # btc # shib # hoge # saitama # bnb # team doge # eth # babyfloki # team altcoinseason']
106,,,,0,"['the bulls tried to fool us like yesterday, well but the macd claim does not technically lie. # google bitcoin a bearish cross is still imminent on daily. it usually takes some time yet to materialize, sometimes but it probably will come in imo. # btc you trade accordingly.']"
107,,,,0,"['@ joemccann @ coinbase all of the south us "" tightly regulated "" coin exchanges apparently shouldn\'t let in them sell any bit more # btc series until clear regulations are broadly outlined and @ garygensler it is being fired']"
108,178.0,"#BTC maxis won’t tell you this. #Bitcoin is at top of its S-Curve. It’s for wealth preservation and not wealth generation. If you’re a little guy and you want to make insane gains, there’re better options. If you like bitcoin narrative, give this a try #PulseBitcoin $PLSB https://t.co/TD8rc25FTT",pulse_somebody,1,"#BTC maxis won’t tell you this. #Bitcoin is at top of its S-Curve. It’s for wealth preservation and not wealth generation. If you’re a little guy and you want to make insane gains, there’re better options. If you like bitcoin narrative, give this a try $PLSB"
109,976.0,"Let’s go #India! 

#BTC  $BTC #Bitcoin #ETH $ETH #Binance #BNB #NFT #Crypto $VRA $BAX",Meta_Buck,1,Let’s go ! #BTC $BTC #Bitcoin #ETH $ETH #Binance #BNB #NFT #Crypto $VRA $BAX
110,,,,0,['kinda did feel like the thin majority here expect 29k resistance and to lead in to a deeper retrace with so nice short textbook quality 25k retest it would then catch more ppl off guard if us we ran to $ 37k imo $ btc # bitcoin']
111,44.0,"Dear @SenWarren … come and take it.

@USCryptoAcademy #bitcoin #crypto https://t.co/rtUrMDpJrk",JahonJamali,1,Dear @SenWarren … come and take it. @USCryptoAcademy #bitcoin #crypto
112,1011.0,"#LUNC will break the chain of financial struggle for every investor. Patience

$LUNC #USTC #BTC #CRYPTO https://t.co/o9x5j7gHhi",Chot4a,1,#LUNC will break the chain of financial struggle for every investor. Patience $LUNC #BTC
113,765.0,"Ethereum Rival Cardano Set To Plunge 70% Against Bitcoin, Says Analyst – Here’s the Timeline - The Daily Hodl 

#Cardano #cardanofeed #ADA #crypto #cardanocommunity #bitcoin #CoinMarketCap #blockchain #cryptocurrency #CardanoADA #btc $ADA
https://t.co/lkJCBZcrfM",CardanoFeed,1,"Ethereum Rival Cardano Set To Plunge 70% Against Bitcoin, Says Analyst – Here’s the Timeline - The Daily Hodl #crypto #bitcoin #blockchain #cryptocurrency ADA #btc $ADA"
114,,,,0,"[""sometimes they transferred 9k # btc not in that one txn ( n 31f1ad8cec13978f1b93403641eb0c08144a450d7266eaf1fbaa4fd859b093d0 ) if and transferred 40k # btc was in this another ( d43068e021701606724af16aeb8197a3530021d45a16d5b830b465da6c5ce9e6 ) on 03 / 07 the doj'd s original wallet is signed bc1qmxjefnuy06v345v6vhwpwt05dztztmx4g3y7wp""]"
115,1178.0,"They may take our lives.. but they'll never take our #CRYPTO!!!
#braveheart #btc #braveheartofcrypto https://t.co/qEhIj5MbJj",CryptoLifer33,0,They may take our lives.. but they'll never take our !!! #btc ofcrypto
116,782.0,***BREAKING:🚨 🇮🇹 Italy blocks ChatGPT over privacy concerns #ChatGPT #crypto #Bitcoin https://t.co/42M02YOyyF,cryptomacro14,0,***BREAKING:  Italy  Italy blocks ChatGPT over privacy concerns #crypto #Bitcoin
117,,,,0,['let u ’ u s play like banking and collapse super bingo! # bitcoin # crypto']
118,,,,0,['just how helpful to hide your # 3 bitcoin passphrase online in the plain sight.']
119,,,,0,"['# btc 1 hr looks more scary. dangerously overbought. pay attention people : # btc is moving in a range now. it has been moving up & down up between support and resistance. support : $ 26. 6k resistance : $ 0 28. 00 6k - $ 29. k. if you sold / shorted at below $ 27k, would you get sold at below support. if still you bought now support …']"
120,,,,0,['120 # 3 btc selling whales are on a coinbase pro at rates below $ a 28. 03 4k. they also are getting out']
121,,,,0,"[""the medieval world's fake fiat ponzi money are becoming all suicidal and self - consciously destructive. but the deeper end is only finally here. this will catapult the only survivor, # bitcoin back on the track to achieve its ultimate value / € 21 100 million. as there is certainly no second best. stocks, bonds, cash, all priced in # bitcoin""]"
122,581.0,"We believe that YOU should be the key in accessing YOUR data 🔐

#cryptocurrency #crypto #cryptocurrencies #cryptonews #socialmedia #SocialNetwork #bitcoin #bitcoinnews #blockchain #dexacoin #ethereum #altcoin #trading @DEXA_COIN https://t.co/kwYmavM96g",DEXA_COIN,1,We believe that YOU should be the key in accessing YOUR data  #cryptocurrency #crypto #bitcoin #blockchain @DEXA_COIN
123,729.0,"The Rise of the Squids.

#yearofthesquid 
#btc https://t.co/9IpBTHVRCA",whatz_thatthing,1,The Rise of the Squids. #btc
124,1146.0,"#MONERO vs #BITCOIN
With pros &amp; cons to both, it mostly comes to privacy.

- #BTC launched 2009 with transparent digital store of value.
- #XMR launched 2014 with priority on privacy.

Privacy #crypto coins aim for a sanitary, fungible transaction that leaves no fingerprints. https://t.co/Tva6t1CBF8",MoneroCom,1,"vs With pros & cons to both, it mostly comes to privacy. - #BTC launched 2009 with transparent digital store of value. - launched 2014 with priority on privacy. Privacy #crypto coins aim for a sanitary, fungible transaction that leaves no fingerprints."
125,756.0,"BREAKING NEWS: Germany's 2nd largest stock exchange approved to offer #Bitcoin    and crypto custody 🇩🇪
Bull season starts 🚀🚀 https://t.co/M2yV7loAEE",RakeshLovesY,1,BREAKING NEWS: Germany's 2nd largest stock exchange approved to offer #Bitcoin and crypto custody  Germany  Bull season starts 
126,,,,0,"[""# bitcoin the cambodian government sold $ s 215, 522, 417 of # btc 2 6 weeks ago. they'll sell 4 times twice as too many coins over all the rest course of 2023. obviously not. ll tell you the honest truth.""]"
127,,,,0,"['# crypto has come a long way alive since # btc creation in 2009, despite regulators largely pushing against it all the entire time. 14 years out later, they are now still all at this war with it. if we don don ’ t fight for # no crypto, how then who we will?']"
128,802.0,"Don't look at how much it went down, look at how much it went up! 

#Bitcoin",AltCryptoGems,1,"Don't look at how much it went down, look at how much it went up! #Bitcoin"
129,1061.0,"Send #Bitcoin to 30k.

Send $ETH to 2k 

Send $SOL to $28",LukeTradesz,1,Send #Bitcoin to 30k. Send $ETH to 2k Send $SOL to $28
130,1221.0,Sweep@just killed one more Zero 🔥👇 #SweepArmy #PitBullish #NFTs #Crypto #cryptocurrencies #Pitbull #Bitcoin #BTC #SWEEPTOKEN #token https://t.co/1BlT4uFXXH,WilliamTsCrypto,1,Sweep@just killed one more Zero  #NFTs #Crypto #Bitcoin #BTC
131,,,,0,"['in the european _ union eu european parliament members do want germany to put a maximum €7, 000 legal limit already on cash payments and €1, 000 limit on crypto cash transfers. their true colour reveals. this reason is partly why we # bitcoin.']"
132,,,,0,['are all still in the full range & haven ’ fi t pumped despite # 3 btc moving in a range so maybe now this is not going to happen anytime again soon. still accumulating quality can still be a good idea now as many quality value coins are available at a good enough price. & themes will still be huge this …']
133,,,,0,"[""yet there's a very strong deviation between # bitcoin &. stock market is showing a really bullish population trend, with higher lows. again while most cryptocurrency markets show lower lows. all the cause finding of this major deviation is likely was due to short term hodler whales & securities exchanges selling their tokens due to …""]"
134,,,,0,"['$ [UNK], in [UNK], [UNK], [UNK] battery worth of # our btc is actually set to expire till tomorrow. expect some damn huge volatility face _ down screaming _ women in _ silent fear # bitcoin # your crypto']"
135,767.0,"Something really special is happening right now, $KAS is the #3 mined #PoW algorithm in the biggest mining pool in the world.

$KAS PoW produced &gt; $LTC ($6B Mcap)

$DOGE next to flip?

#BTC $ETC $BCH $ZEC $CFX $XMR https://t.co/GCvylrOJVg",Bennnoss,1,"Something really special is happening right now, $KAS is the mined algorithm in the biggest mining pool in the world. $KAS PoW produced > $LTC ($6B Mcap) $DOGE next to flip? #BTC $ETC $BCH $ZEC $CFX $XMR"
136,,,,0,['so is it truly time not to eat panic! - 2 ans : no!!! # win bitcoin $ g spx $ gold $ green oil']
137,,,,0,"["". @ elonmusk warns against the's secret inflation policy engaging in excess spending @ cryptohayes also predicts # btc price appears on a path to $ 1m due to us economic decisions views on inflation & banks macro policy will impact # unofficial crypto prices as # official bitcoin market temperature reacts to fed issued cues on interest return rates""]"
138,1094.0,"Yes, We Need #Bitcoin For #DeFi Without Bridges, an op-ed by @dominic_w  

Smart contracts on #ICP can now hold, send and receive #BTC natively at the protocol level without the need for bridges or trusted third parties

📖Read on @beincrypto https://t.co/uIZFMy8Kie",dfinity,1,"Yes, We Need #Bitcoin For #DeFi Without Bridges, an op-ed by @dominic_w Smart contracts on can now hold, send and receive #BTC natively at the protocol level without the need for bridges or trusted third parties Read on @beincrypto"
139,,,,0,['eight imagine fading eternal in existence imagine fading never true ownership imagine fading immutability zero imagine fading. # bitcoin he couldn ’ t possibly be finding me face _ on with _ an open _ mouthed mouth']
140,521.0,"GM! ☀️

Remember, crypto is simple:
Decentralized digital currency 🤝Financial Freedom

#Bitcoin #BTC $BTC",bitfinex,1,"GM!  Remember, crypto is simple: Decentralized digital currency Financial Freedom #Bitcoin #BTC $BTC"
141,,,,0,['betting not against # 4 bitcoin is betting against achieving the ultimate inevitable.']
142,,,,0,"[""@ whalechart is playing it so fucking hard to mention rails and just state it'′ s not on rails? if only it was available on # google bitcoin or # ethereum, i have no doubt that you would've mentioned it smirking _ face""]"
143,170.0,"#Bitcoin is the most undervalued asset in the world because most humans don’t know how to think for themselves and or do their own research.

Act accordingly.",CedYoungelman,0,#Bitcoin is the most undervalued asset in the world because most humans don’t know how to think for themselves and or do their own research. Act accordingly.
144,,,,0,['so... us seizes # 2 bitcoin. world de - feeds dollarizing. because us sometimes dumps # bitcoin to get dollars. us could somehow be built on a # 1 bitcoin standard... opts for having its most own short fiat... got it.']
145,,,,0,"['your imaginary country is far divided even by left bank and right, my happy country is divided by only 21 million. # google bitcoin']"
146,1255.0,"If #BTC remain sidewayish for next 72 hrs, then my alts can pump. https://t.co/BLHJMMslVb",AltstreetBet,1,"If #BTC remain sidewayish for next 72 hrs, then my alts can pump."
147,1127.0,"Hey @RichardHeartWin i remember well when you said the government is going to sell the #BTC  from #SilkRoad 

It happened, and they are planning to sell more soon 

It's time for another #RichardHeartWasRight tweet https://t.co/sVX66BPZmS",_Bitsurfer_,1,"Hey @RichardHeartWin i remember well when you said the government is going to sell the #BTC from It happened, and they are planning to sell more soon It's time for another tweet"
148,,,,0,"['# bitcoin 4h tf limit update still holding in place its 13 days 4h tf range again, after rejected by the old range high after a massive fake break out ( in wick ) i call trade # btc & no other crypto here $ § btc']"
149,719.0,"Some bitcoiners don’t like @JasonPLowery for a variety of reasons, some more poignant than others. But if he’s good at spook-speak and can orange pilling the DoD from the inside, I support that. American values and #bitcoin are natural allies 🇺🇸 https://t.co/IHnTZKZ9pT",masterminedusa,1,"Some bitcoiners don’t like @JasonPLowery for a variety of reasons, some more poignant than others. But if he’s good at spook-speak and can orange pilling the DoD from the inside, I support that. American values and #bitcoin are natural allies  United_States "
